date,geoRegion,vaccine,entries,type_variant,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-11-20,CHFL,moderna,11475,vaccine,8709355,7531955,0.13,0.22,86.48,19313.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-21,CHFL,moderna,1240,vaccine,8709355,7533195,0.01,0.23,86.5,20077.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-22,CHFL,moderna,22224,vaccine,8709355,7555419,0.26,0.24,86.75,20392,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-23,CHFL,moderna,25716,vaccine,8709355,7581135,0.3,0.24,87.05,20779.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-24,CHFL,moderna,27462,vaccine,8709355,7608597,0.32,0.24,87.36,20659,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-25,CHFL,moderna,28711,vaccine,8709355,7637308,0.33,0.24,87.69,20771,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-26,CHFL,moderna,28631,vaccine,8709355,7665939,0.33,0.25,88.02,21353.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-27,CHFL,moderna,10629,vaccine,8709355,7676568,0.12,0.25,88.14,21984.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-28,CHFL,moderna,2024,vaccine,8709355,7678592,0.02,0.26,88.16,22886.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-29,CHFL,moderna,26302,vaccine,8709355,7704894,0.3,0.28,88.47,24144.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-11-30,CHFL,moderna,30134,vaccine,8709355,7735028,0.35,0.29,88.81,25543,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-01,CHFL,moderna,33772,vaccine,8709355,7768800,0.39,0.3,89.2,26460.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-02,CHFL,moderna,37521,vaccine,8709355,7806321,0.43,0.31,89.63,26658,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-03,CHFL,moderna,38419,vaccine,8709355,7844740,0.44,0.32,90.07,27416.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-04,CHFL,moderna,17053,vaccine,8709355,7861793,0.2,0.33,90.27,28653.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-05,CHFL,moderna,3405,vaccine,8709355,7865198,0.04,0.34,90.31,29216,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-06,CHFL,moderna,31609,vaccine,8709355,7896807,0.36,0.35,90.67,30559.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-07,CHFL,moderna,38793,vaccine,8709355,7935600,0.45,0.37,91.12,31747.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-08,CHFL,moderna,37712,vaccine,8709355,7973312,0.43,0.38,91.55,32811.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-09,CHFL,moderna,46924,vaccine,8709355,8020236,0.54,0.39,92.09,33518.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-10,CHFL,moderna,46736,vaccine,8709355,8066972,0.54,0.4,92.62,34663.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-11,CHFL,moderna,24501,vaccine,8709355,8091473,0.28,0.41,92.91,35717.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-12,CHFL,moderna,8356,vaccine,8709355,8099829,0.1,0.42,93,36690.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-13,CHFL,moderna,39625,vaccine,8709355,8139454,0.45,NA,93.46,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-14,CHFL,moderna,46166,vaccine,8709355,8185620,0.53,NA,93.99,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-12-15,CHFL,moderna,44524,vaccine,8709355,8230144,0.51,NA,94.5,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-21,CHFL,pfizer_biontech,0,vaccine,8709355,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-22,CHFL,pfizer_biontech,2,vaccine,8709355,2,0,NA,0,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-23,CHFL,pfizer_biontech,425,vaccine,8709355,427,0,NA,0,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-24,CHFL,pfizer_biontech,264,vaccine,8709355,691,0,0,0.01,161,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-25,CHFL,pfizer_biontech,0,vaccine,8709355,691,0,0,0.01,393.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-26,CHFL,pfizer_biontech,436,vaccine,8709355,1127,0.01,0.01,0.01,635.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-27,CHFL,pfizer_biontech,0,vaccine,8709355,1127,0,0.01,0.01,814.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-28,CHFL,pfizer_biontech,1630,vaccine,8709355,2757,0.02,0.01,0.03,812.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-29,CHFL,pfizer_biontech,1696,vaccine,8709355,4453,0.02,0.01,0.05,813.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-30,CHFL,pfizer_biontech,1673,vaccine,8709355,6126,0.02,0.01,0.07,751.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2020-12-31,CHFL,pfizer_biontech,252,vaccine,8709355,6378,0,0.01,0.07,751.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-01,CHFL,pfizer_biontech,5,vaccine,8709355,6383,0,0.01,0.07,1043.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-02,CHFL,pfizer_biontech,3,vaccine,8709355,6386,0,0.02,0.07,1822.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-03,CHFL,pfizer_biontech,1,vaccine,8709355,6387,0,0.03,0.07,2418.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-04,CHFL,pfizer_biontech,3677,vaccine,8709355,10064,0.04,0.04,0.12,3414.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-05,CHFL,pfizer_biontech,7145,vaccine,8709355,17209,0.08,0.05,0.2,4563,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-06,CHFL,pfizer_biontech,5849,vaccine,8709355,23058,0.07,0.05,0.26,4869.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-07,CHFL,pfizer_biontech,7223,vaccine,8709355,30281,0.08,0.05,0.35,4874,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-08,CHFL,pfizer_biontech,8043,vaccine,8709355,38324,0.09,0.06,0.44,5406.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-09,CHFL,pfizer_biontech,2147,vaccine,8709355,40471,0.02,0.07,0.46,5862.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-10,CHFL,pfizer_biontech,34,vaccine,8709355,40505,0,0.07,0.47,6583.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-11,CHFL,pfizer_biontech,7402,vaccine,8709355,47907,0.08,0.08,0.55,7021.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-12,CHFL,pfizer_biontech,10339,vaccine,8709355,58246,0.12,0.08,0.67,7301.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-13,CHFL,pfizer_biontech,10898,vaccine,8709355,69144,0.13,0.08,0.79,7285.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-14,CHFL,pfizer_biontech,10286,vaccine,8709355,79430,0.12,0.08,0.91,7363.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-15,CHFL,pfizer_biontech,10003,vaccine,8709355,89433,0.11,0.09,1.03,7835.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-16,CHFL,pfizer_biontech,2036,vaccine,8709355,91469,0.02,0.09,1.05,8166.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-17,CHFL,pfizer_biontech,580,vaccine,8709355,92049,0.01,0.1,1.06,8591,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-18,CHFL,pfizer_biontech,10705,vaccine,8709355,102754,0.12,0.11,1.18,9220.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-19,CHFL,pfizer_biontech,12656,vaccine,8709355,115410,0.15,0.11,1.33,9478.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-20,CHFL,pfizer_biontech,13871,vaccine,8709355,129281,0.16,0.11,1.48,9439.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-21,CHFL,pfizer_biontech,14694,vaccine,8709355,143975,0.17,0.11,1.65,9437.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-22,CHFL,pfizer_biontech,11809,vaccine,8709355,155784,0.14,0.11,1.79,8974.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-23,CHFL,pfizer_biontech,1763,vaccine,8709355,157547,0.02,0.1,1.81,8411.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-24,CHFL,pfizer_biontech,565,vaccine,8709355,158112,0.01,0.09,1.82,7472.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-25,CHFL,pfizer_biontech,7462,vaccine,8709355,165574,0.09,0.08,1.9,6663.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-26,CHFL,pfizer_biontech,8715,vaccine,8709355,174289,0.1,0.07,2,6269.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-27,CHFL,pfizer_biontech,7297,vaccine,8709355,181586,0.08,0.07,2.08,6266.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-28,CHFL,pfizer_biontech,9031,vaccine,8709355,190617,0.1,0.07,2.19,6214,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-29,CHFL,pfizer_biontech,9051,vaccine,8709355,199668,0.1,0.07,2.29,6108,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-30,CHFL,pfizer_biontech,1744,vaccine,8709355,201412,0.02,0.07,2.31,6046.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-01-31,CHFL,pfizer_biontech,198,vaccine,8709355,201610,0,0.07,2.31,6144.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-01,CHFL,pfizer_biontech,6720,vaccine,8709355,208330,0.08,0.07,2.39,6325.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-02,CHFL,pfizer_biontech,8287,vaccine,8709355,216617,0.1,0.08,2.49,6495.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-03,CHFL,pfizer_biontech,7980,vaccine,8709355,224597,0.09,0.08,2.58,6553.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-04,CHFL,pfizer_biontech,10300,vaccine,8709355,234897,0.12,0.08,2.7,6613.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-05,CHFL,pfizer_biontech,10237,vaccine,8709355,245134,0.12,0.08,2.81,7174.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-06,CHFL,pfizer_biontech,2154,vaccine,8709355,247288,0.02,0.09,2.84,8160.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-07,CHFL,pfizer_biontech,618,vaccine,8709355,247906,0.01,0.11,2.85,9199.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-08,CHFL,pfizer_biontech,10643,vaccine,8709355,258549,0.12,0.11,2.97,9983,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-09,CHFL,pfizer_biontech,15189,vaccine,8709355,273738,0.17,0.12,3.14,10349.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-10,CHFL,pfizer_biontech,15256,vaccine,8709355,288994,0.18,0.12,3.32,10296.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-11,CHFL,pfizer_biontech,15784,vaccine,8709355,304778,0.18,0.12,3.5,10295.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-12,CHFL,pfizer_biontech,12803,vaccine,8709355,317581,0.15,0.12,3.65,10116.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-13,CHFL,pfizer_biontech,1781,vaccine,8709355,319362,0.02,0.11,3.67,9636.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-14,CHFL,pfizer_biontech,614,vaccine,8709355,319976,0.01,0.11,3.67,9080.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-15,CHFL,pfizer_biontech,9386,vaccine,8709355,329362,0.11,0.1,3.78,8772.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-16,CHFL,pfizer_biontech,11831,vaccine,8709355,341193,0.14,0.1,3.92,8698.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-17,CHFL,pfizer_biontech,11366,vaccine,8709355,352559,0.13,0.1,4.05,8809.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-18,CHFL,pfizer_biontech,13624,vaccine,8709355,366183,0.16,0.1,4.2,8842.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-19,CHFL,pfizer_biontech,12288,vaccine,8709355,378471,0.14,0.1,4.35,8789,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-20,CHFL,pfizer_biontech,2559,vaccine,8709355,381030,0.03,0.1,4.37,8633,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-21,CHFL,pfizer_biontech,846,vaccine,8709355,381876,0.01,0.1,4.38,8618.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-22,CHFL,pfizer_biontech,9009,vaccine,8709355,390885,0.1,0.1,4.49,8353.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-23,CHFL,pfizer_biontech,10739,vaccine,8709355,401624,0.12,0.09,4.61,7901.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-24,CHFL,pfizer_biontech,11267,vaccine,8709355,412891,0.13,0.09,4.74,7878.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-25,CHFL,pfizer_biontech,11764,vaccine,8709355,424655,0.14,0.09,4.88,7890.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-26,CHFL,pfizer_biontech,9129,vaccine,8709355,433784,0.1,0.09,4.98,7892,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-27,CHFL,pfizer_biontech,2396,vaccine,8709355,436180,0.03,0.09,5.01,7914.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-02-28,CHFL,pfizer_biontech,927,vaccine,8709355,437107,0.01,0.1,5.02,8331.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-01,CHFL,pfizer_biontech,9022,vaccine,8709355,446129,0.1,0.1,5.12,8752,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-02,CHFL,pfizer_biontech,10898,vaccine,8709355,457027,0.13,0.11,5.25,9362,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-03,CHFL,pfizer_biontech,14182,vaccine,8709355,471209,0.16,0.11,5.41,9400.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-04,CHFL,pfizer_biontech,14710,vaccine,8709355,485919,0.17,0.11,5.58,9430.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-05,CHFL,pfizer_biontech,13399,vaccine,8709355,499318,0.15,0.11,5.73,9822.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-06,CHFL,pfizer_biontech,2668,vaccine,8709355,501986,0.03,0.12,5.76,10346,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-07,CHFL,pfizer_biontech,1135,vaccine,8709355,503121,0.01,0.12,5.78,10433.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-08,CHFL,pfizer_biontech,11764,vaccine,8709355,514885,0.14,0.12,5.91,10576.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-09,CHFL,pfizer_biontech,14564,vaccine,8709355,529449,0.17,0.12,6.08,10625.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-10,CHFL,pfizer_biontech,14796,vaccine,8709355,544245,0.17,0.12,6.25,10507.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-11,CHFL,pfizer_biontech,15707,vaccine,8709355,559952,0.18,0.12,6.43,10469.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-12,CHFL,pfizer_biontech,13744,vaccine,8709355,573696,0.16,0.12,6.59,10359.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-13,CHFL,pfizer_biontech,1844,vaccine,8709355,575540,0.02,0.12,6.61,10565.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-14,CHFL,pfizer_biontech,868,vaccine,8709355,576408,0.01,0.13,6.62,11006.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-15,CHFL,pfizer_biontech,10996,vaccine,8709355,587404,0.13,0.13,6.74,11400.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-16,CHFL,pfizer_biontech,16002,vaccine,8709355,603406,0.18,0.13,6.93,11636.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-17,CHFL,pfizer_biontech,17885,vaccine,8709355,621291,0.21,0.14,7.13,11795,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-18,CHFL,pfizer_biontech,18464,vaccine,8709355,639755,0.21,0.14,7.35,11843.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-19,CHFL,pfizer_biontech,15399,vaccine,8709355,655154,0.18,0.14,7.52,12244,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-20,CHFL,pfizer_biontech,2951,vaccine,8709355,658105,0.03,0.14,7.56,12256.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-21,CHFL,pfizer_biontech,1209,vaccine,8709355,659314,0.01,0.14,7.57,12045.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-22,CHFL,pfizer_biontech,13798,vaccine,8709355,673112,0.16,0.13,7.73,11431.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-23,CHFL,pfizer_biontech,16089,vaccine,8709355,689201,0.18,0.13,7.91,11388.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-24,CHFL,pfizer_biontech,16411,vaccine,8709355,705612,0.19,0.13,8.1,11438.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-25,CHFL,pfizer_biontech,14162,vaccine,8709355,719774,0.16,0.13,8.26,11594.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-26,CHFL,pfizer_biontech,15097,vaccine,8709355,734871,0.17,0.13,8.44,11468,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-27,CHFL,pfizer_biontech,3301,vaccine,8709355,738172,0.04,0.13,8.48,11430.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-28,CHFL,pfizer_biontech,2303,vaccine,8709355,740475,0.03,0.13,8.5,11461.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-29,CHFL,pfizer_biontech,12913,vaccine,8709355,753388,0.15,0.14,8.65,12034.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-30,CHFL,pfizer_biontech,15829,vaccine,8709355,769217,0.18,0.12,8.83,10636.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-03-31,CHFL,pfizer_biontech,16625,vaccine,8709355,785842,0.19,0.12,9.02,10757,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-01,CHFL,pfizer_biontech,18171,vaccine,8709355,804013,0.21,0.12,9.23,10587.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-02,CHFL,pfizer_biontech,5316,vaccine,8709355,809329,0.06,0.11,9.29,9286.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-03,CHFL,pfizer_biontech,4142,vaccine,8709355,813471,0.05,0.11,9.34,10015.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-04,CHFL,pfizer_biontech,1119,vaccine,8709355,814590,0.01,0.13,9.35,11374.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-05,CHFL,pfizer_biontech,3802,vaccine,8709355,818392,0.04,0.14,9.4,12686.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-06,CHFL,pfizer_biontech,20932,vaccine,8709355,839324,0.24,0.17,9.64,15183.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-07,CHFL,pfizer_biontech,26140,vaccine,8709355,865464,0.3,0.17,9.94,15379,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-08,CHFL,pfizer_biontech,27354,vaccine,8709355,892818,0.31,0.18,10.25,15546.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-09,CHFL,pfizer_biontech,22797,vaccine,8709355,915615,0.26,0.22,10.51,18888.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-10,CHFL,pfizer_biontech,5509,vaccine,8709355,921124,0.06,0.23,10.58,20365.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-11,CHFL,pfizer_biontech,2290,vaccine,8709355,923414,0.03,0.24,10.6,21306.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-12,CHFL,pfizer_biontech,27200,vaccine,8709355,950614,0.31,0.25,10.91,21787.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-13,CHFL,pfizer_biontech,31271,vaccine,8709355,981885,0.36,0.26,11.27,22551,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-14,CHFL,pfizer_biontech,32724,vaccine,8709355,1014609,0.38,0.26,11.65,22759.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-15,CHFL,pfizer_biontech,30720,vaccine,8709355,1045329,0.35,0.26,12,23104.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-16,CHFL,pfizer_biontech,28143,vaccine,8709355,1073472,0.32,0.27,12.33,23746.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-17,CHFL,pfizer_biontech,6968,vaccine,8709355,1080440,0.08,0.28,12.41,24301.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-18,CHFL,pfizer_biontech,4706,vaccine,8709355,1085146,0.05,0.28,12.46,24673.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-19,CHFL,pfizer_biontech,31693,vaccine,8709355,1116839,0.36,0.29,12.82,25020.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-20,CHFL,pfizer_biontech,35159,vaccine,8709355,1151998,0.4,0.29,13.23,25625.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-21,CHFL,pfizer_biontech,35326,vaccine,8709355,1187324,0.41,0.3,13.63,25971.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-22,CHFL,pfizer_biontech,33149,vaccine,8709355,1220473,0.38,0.3,14.01,26217,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-23,CHFL,pfizer_biontech,32375,vaccine,8709355,1252848,0.37,0.29,14.39,25607.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-24,CHFL,pfizer_biontech,9390,vaccine,8709355,1262238,0.11,0.29,14.49,25384.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-25,CHFL,pfizer_biontech,6427,vaccine,8709355,1268665,0.07,0.29,14.57,25374.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-26,CHFL,pfizer_biontech,27424,vaccine,8709355,1296089,0.31,0.29,14.88,25282.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-27,CHFL,pfizer_biontech,33599,vaccine,8709355,1329688,0.39,0.28,15.27,24749.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-28,CHFL,pfizer_biontech,35258,vaccine,8709355,1364946,0.4,0.29,15.67,25223.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
2021-04-29,CHFL,pfizer_biontech,32504,vaccine,8709355,1397450,0.37,0.29,16.05,25211.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
